,hourly weight to day
1502,0.0458837772397094
1503,0.0506658595641646
1511,0.0326602783481633
1514,0.0173967602099018
1518,0.0553274013232945
1523,0.0429158110882956
1529,0.0483686972393337
1533,0.0451973534109057
1550,0.0320781032078103
1554,0.0521669033818279
1559,0.0339330098236477
1560,0.0348088531187122
1561,0.0355071606107231
1566,0.0636643389750266
1574,0.0338856669428334
1584,0.0399312141213362
1589,0.0362390309283564
1594,0.0002528892597931
1603,0.1023695723642616
1613,0.0389622162593371
1620,0.0239321198056421
1624,0.0288635869171078
1630,0.0681702806584959
1635,0.0311125017110898
1641,0.0467078631910358
1656,0.0367826458990992
1657,0.0335333772736207
1662,0.0512482510609266
1663,0.0496987777662145
1671,0.0393496837455626
1678,0.0337068257767602
1682,0.0263864102055654
1687,0.0573335977262211
1691,0.0405314297045409
1694,0.0343975147068543
1699,0.0541476634278537
1700,0.0520325203252032
1704,0.0303813020956955
1711,0.0571185233793613
1721,0.0553732739483126
1724,0.0519386230680088
1726,0.0374600337880289
1728,0.0292425487736297
1730,0.0271337111216853
1741,0.0414305489466626
1748,0.0483843059220487
1751,0.0368241528674448
1756,0.0378037697546236
1757,0.0423005653451674
1759,0.046903584453598
1761,0.0418520660474229
1763,0.038358492570255
1765,0.0312651220980325
1773,0.0497716194365432
1781,0.0382093482554312
1783,0.0419618169848584
1787,0.0382488479262672
1792,0.0430546412113232
1797,0.0534562211981566
1799,0.0333684831370306
1804,0.0334221014816535
1809,0.0498114421547425
1814,0.0409197333380994
1820,0.0439581062000679
1826,0.0337702859534636
1828,0.0335229542816917
1829,0.0454139000399535
1834,0.040628983466829
1847,0.0338714751037554
1854,0.0542775675044901
1861,0.0359415113293894
1868,0.0496910166516149
1870,0.0379506641366223
1872,0.0345408152594482
1882,0.0436387593332357
1883,0.0381904502959446
1888,0.0445903833685399
1889,0.0499968627779055
1893,0.041411331646205
1896,0.0347297122395271
1897,0.0336835066223737
1905,0.0463997584020018
1907,0.0406725915699555
1909,0.0360994866042538
1921,0.0383162514234924
1925,0.0445240674388245
1927,0.0485237341332666
1940,0.0556620281643196
1943,0.0650497623957679
1944,0.04341881108222
1948,0.0290056487043844
1951,0.0415359096207298
1954,0.0313592755312472
1958,0.0067918945575181
1963,0.082847664305568
1967,0.0236593261762485
1971,0.0180036083991247
1977,0.0498905964095149
1984,0.041458202710138
1985,0.0508246855446507
1986,0.0564292203554657
1990,0.0486750009596806
1991,0.0375141133193313
1992,0.0364214692420692
1995,0.0284087460088139
2002,0.0309946703250009
2004,0.0348432055749128
2013,0.0545107989656302
2017,0.0286992229838032
2020,0.0323476880333399
2028,0.0324698123864625
2044,0.0301819674374059
2051,0.0324394582022164
2052,0.0315638254207141
2054,0.0288822000273635
2077,0.0347731023535966
2080,0.0430669287613921
2082,0.0525906381726251
2094,0.0401174448582068
2099,0.0378115153251217
2103,0.0316098539100544
2108,0.060541392151246
2124,0.0250146113383986
2134,0.023475550360413
2140,0.0121621621621621
2143,0.0654440154440154
2146,0.0209781209781209
2147,0.0028314028314028
2150,0.0187580437580437
2151,0.0259652509652509
2154,0.1087837837837837
2156,0.105019305019305
2159,0.0001461240593263
2161,0.0379922554248557
2162,0.1087163001388178
2164,0.1001680426682253
2174,0.3550814641630744
2176,0.0320011689924746
2177,-0.0792723021845546
2179,-0.2107839555782859
2180,-0.2263461678965441
2181,-0.2339446189815153
2188,0.0308194532806291
2189,0.0465994305441119
2190,0.0478614115413898
2197,0.0384643464294281
2198,0.0389753965853505
2201,0.0490190965884794
2202,0.0502497888007008
2212,0.0356889796598866
2218,0.0416076192064021
2220,0.0389400633544514
2223,0.0380230910303434
2232,0.0342727833779057
2233,0.034848796543921
2237,0.0478090927792635
2241,0.0468627854350956
2247,0.0378214359185352
2249,0.0465336350545155
2268,0.0283665058155737
2270,0.0260344094222561
2284,0.0379851362510322
2294,0.0105867157890279
2298,0.0726036968811535
2299,0.0778970547756674
2302,0.0529759258082957
2306,0.0204356042252156
2307,0.0215015989921504
2308,0.032343250314953
2317,0.039320670607617
2330,0.0268929741536221
2331,0.0273176798932168
2336,0.0521174614731222
2337,0.0470816648464992
2338,0.0381325081907535
2342,0.0314130566678801
2343,0.0319742749666302
2345,0.0559853173158597
2351,0.0220485340796614
2356,0.0330159163566447
2357,0.0432551736691809
2358,0.053232761072619
2369,0.0520609349579621
2373,0.042436033084178
2376,0.0442352163858605
2377,0.038024446646845
2385,0.0424677898909811
2393,0.0454905847373637
2396,0.0543442352163858
2400,0.0283257310980787
2403,0.026736172817566
2407,0.0476571293169835
2411,0.0412396579981438
2414,0.0376952392235847
2415,0.0407756254566277
2431,0.0512172920859989
2432,0.0486275816976705
2436,0.0384738657196702
2459,0.0250319156925079
2460,0.030063330746702
2462,0.0218027985681744
2463,0.0002252872412325
2464,0.0433803098951162
2465,0.0587999699617011
2470,0.0486119802748504
2479,0.0696624356033768
2481,0.0609921583226255
2482,0.0508688290322193
2495,0.0319380880359843
2502,0.0536229891379073
2508,0.0406395474455422
2511,0.039195851584137
2516,0.0462375518060929
2526,0.0554848918845834
2529,0.0509779963343916
2530,0.0484341041793944
2533,0.0382284895890712
2534,0.0360251184311997
2539,0.0420643584684567
2545,0.0264109176115958
2552,0.05092608946507
2566,0.0423775713259623
2567,0.0338699538669706
2570,0.0283297286355064
2571,0.030886755665413
2575,0.0520141915000159
2576,0.0457814381146187
2579,0.0405395327033102
2585,0.0495104358665658
2595,0.0395956771376508
2606,0.0310118385917462
2612,0.0470220154256965
2618,0.0492393015064078
2620,0.042619101151665
2627,0.041419970521372
2632,0.0229833370806165
2634,0.0575083064778035
2638,0.0381473431761972
2639,0.0287711552612214
2642,-0.0025018395879323
2648,0.1041942604856512
2649,0.0098601913171449
2652,-0.326784400294334
2655,0.0
2663,0.0239624241124937
2668,0.0312807569748292
2673,0.0438222941170738
2675,0.040002338748185
2676,0.0400413178846022
2680,0.0547851762344205
2690,0.0339865549857774
2692,0.037234618450969
2697,0.0463980944694337
2702,0.0364078386598293
2707,0.0444984694731247
2709,0.0394295219441136
2711,0.0381249866284418
2727,0.0373440876318435
2733,0.0426392246635716
2737,0.0344791989263962
2738,0.0326520078455662
2742,0.0489005884174667
2748,0.035016000825849
2749,0.0355424796118509
2769,0.038862229015183
2772,0.0326249424034344
2783,0.0491871824436476
2788,0.0348947708526031
2794,0.0334123132673618
2800,0.0405458484852324
2808,0.0279313133235028
2813,0.0453122770299196
2814,0.0480426199876325
2819,0.0437140274936973
2826,0.0507444227750558
2834,0.0333737922998494
2835,0.0321017623925814
2838,0.0511627906976744
2839,0.0564645336699519
2847,0.0401029276108171
2858,0.0298155719412258
2861,0.0392422916927032
2869,0.0399385834925282
2876,0.0493831568798985
2887,0.0485926188926366
2895,0.0375367378740359
2900,0.0483164684300846
2907,0.0313690452016407
2908,0.0326442756772123
2909,0.0398001868172034
2910,0.0516346505299922
2912,0.0511960362262924
2917,0.0390447955163871
2921,0.0457214799171506
2924,0.0455346627137229
2927,0.0398077460922528
2931,0.0373009871658086
2943,0.0356021918602844
2951,0.0504783645830661
2953,0.0435786287736937
2956,0.0370508118090645
2966,0.0273809218457434
2967,0.0312283581706722
2968,0.0416805601867289
2972,0.0628158103983379
2976,0.0294436833958974
2980,0.0317208987884502
3002,0.032142390380971
3004,0.0340047703064758
3011,0.0407681500359406
3021,0.0410295366921518
3022,0.0367003201986538
3030,0.0495308530173823
3039,0.0418752463126472
3046,0.0376994608373372
3053,0.0394577706107639
3060,0.0391722099039172
3064,0.0486629039844117
3075,0.0358724348214812
3076,0.0354000961546571
3078,0.0481532401589082
3079,0.0535767002083351
3085,0.0380823050126941
3089,0.0461036277296535
3093,0.0424851761570188
3094,0.0408657292993362
3097,0.0389781122153655
3102,0.0430495737228855
3103,0.0456592333879465
3105,0.0417643653915961
3106,0.0390271659684682
3116,0.0471210352304054
3122,0.0396024918421833
3127,0.0402593550027545
3131,0.0353222867313641
3137,0.0491164131033605
3139,0.0529410518286222
3140,0.0528668898588803
3144,0.0329412774725274
3147,0.0320913461538461
3153,0.0472269917582417
3155,0.0428743131868131
3157,0.0408482142857142
3161,0.0459134615384615
3169,0.0322929322552264
3174,0.0461016381080062
3182,0.0431522057899367
3193,0.0328663280229147
3199,0.0482610614491298
3203,0.0458899782794935
3213,0.0443409859898406
3234,0.0508414712143341
3243,0.0312291966866378
3254,0.0403721212427636
3261,0.042908545474463
3263,0.0455124817359405
3272,0.0445591237396503
3291,0.0339348697051672
3310,0.0779029551758381
3311,0.0356029301277235
3316,0.0328606311044327
3320,0.0441209616829451
3321,0.0431348610067618
3325,0.0411063110443275
3329,0.046938392186326
3339,0.0247577076727396
3351,0.0472313287114168
3353,0.0493004424858028
3358,0.043854463373999
3364,0.0355807244363714
3366,0.0508156142037967
3368,0.0451882323610072
3380,0.0475211026819104
3382,0.0415286533461552
3383,0.0534533127549333
3387,0.0494432807849189
3388,0.0482306250689009
3392,0.0591720868702458
3393,0.0506145959651637
3400,0.0269264689670378
3403,0.0365174732664535
3410,0.0091674875856938
3411,0.0089463420518284
3413,0.0545425303069902
3415,0.0563317987173559
3416,0.0503407651635471
3426,0.05828190024326
3427,0.0564524235540097
3429,0.0516073259484127
3431,0.0419334019431701
3435,0.0263043136981283
3439,0.03994487955485
3440,0.0409216975701651
3442,0.0406774930663364
3445,0.0327408466919011
3448,0.0421078337316192
3464,0.0361942538033976
3468,0.0352939641449857
3470,0.0312100414916103
3473,0.0496594556509485
3474,0.0570705357375851
3478,0.0558440541739516
3481,0.0291013338495432
3483,0.0295530175234829
3487,0.0518145700247965
3503,0.0363839342348971
3509,0.0413907424792158
3512,0.0486049442231412
3514,0.0475900506601036
3515,0.0439533487258857
3537,0.0447306771020698
3539,0.0412122382009458
3543,0.0359301927683358
3544,0.0424844916689333
3546,0.0482666643268901
3549,0.0429319739231909
3564,0.0402249777249777
3577,0.0338661150808574
3578,0.0319481007897705
3580,0.0361696126363294
3583,0.0525291462955998
3587,0.0444810078977059
3590,0.0362824370063933
3594,0.0479221511846558
3595,0.0479033471229785
3599,0.0444977351452171
3601,0.041095328865113
3607,0.0495603517186251
3620,0.0486892537252249
3622,0.0450511385763184
3629,0.0337578883669999
3633,0.0298389188254617
3636,0.0240036884419214
3638,0.0234561853442065
3641,0.0607872518226089
3659,0.0406192573073055
3675,0.036023513255514
3678,0.0485672656629431
3686,0.0357723032607057
3695,0.0375875084180357
3706,0.0437816165760912
3710,0.0398975740395608
3714,0.0472819532975207
3715,0.0469295704061017
3718,0.03988191257772
3721,0.0356338662463409
3723,0.0346688326310033
3724,0.0359072924373532
3725,0.0417296619165567
3728,0.0490076237655611
3733,0.0400167272493325
3740,0.0432576318075079
3745,0.0366529559397657
3751,0.0493237590630228
3760,0.0371845370886781
3763,0.0437203708867819
3769,0.0495009373258347
3775,0.0550868926381922
3778,0.0281957744338045
3782,0.0151112124436337
3787,0.0534402391447535
3806,0.0254788689571298
3814,0.0607357859531772
3818,0.0355236451748464
3831,0.0360869448592197
3832,0.0443486735633622
3833,0.0470399942775905
3840,0.0340727567456976
3841,0.0352373682926637
3851,0.0451050904541198
3852,0.044869020545951
3855,0.0427837363571265
3858,0.0452467323990211
3864,0.0352383749077373
3865,0.03441297153152
3876,0.0436432035174882
3877,0.0425955761553663
3882,0.0458495702346844
3895,0.046038644322161
3899,0.0441705227613806
3906,0.0458354177088544
3911,0.04042523544503
3913,0.0353597862347647
3931,0.0462037818742162
3935,0.0450142696532041
3937,0.0416760356308916
3941,0.0372394707255902
3945,0.0423678976044279
3948,0.0356741330104644
3949,0.0359941191732249
3952,0.0421343941883594
3960,0.0432713268420287
3974,0.0373401395146054
3977,0.0469771835489027
3980,0.0507738700770236
3984,0.0339585527538566
3991,0.0460008673564215
3998,0.0429109101047023
4009,0.0339966434907696
4012,0.0350035962598897
4013,0.0417166147206904
4014,0.0463198273795252
4025,0.044897306800927
4029,0.043506752976904
4033,0.0351005025125628
4034,0.0343383584589614
4035,0.0342462311557788
4037,0.0409798994974874
4043,0.0438107202680067
4046,0.0387437185929648
4048,0.0449581239530988
4053,0.045251256281407
4055,0.0347565107948494
4056,0.0343692516216477
4058,0.0336431406718946
4064,0.0451398973763191
4084,0.0350497653751274
4088,0.0451195691929371
4099,0.0451195691929371
4106,0.0378029132825086
4108,0.0368727888783696
4109,0.0365904296842559
4110,0.0387745610975467
4112,0.0457089707176906
4114,0.045825236268208
4115,0.0454432208879366
4117,0.0373710698091584
4127,0.0424027313592836
4129,0.0398623510229084
4131,0.03860116929563
4137,0.0400875620456367
4141,0.0371598187501689
4148,0.0512129865684146
4149,0.0511499274820506
4152,0.0367958319765548
4168,0.0438536042346633
4172,0.0446941758233436
4173,0.0439066132537693
4182,0.0446012152598978
4183,0.0462710941752857
4191,0.0428062793332254
4197,0.0444614456590504
4198,0.0403934146449116
4199,0.0382615394491879
4200,0.0361358983686774
4220,0.0459152739437775
4228,0.0358172367614681
4230,0.0459783159694638
4233,0.0453957373402637
4241,0.0461523329626014
4242,0.0468710988038223
4243,0.0458572606698897
4244,0.0452444182157962
4247,0.0369066766120447
4249,0.0349642199482529
4251,0.0347466648019082
4264,0.0450805342532808
4273,0.0379479719475948
4276,0.0381724630263193
4277,0.0399414527266686
4280,0.0457692411303574
4281,0.0411267656223341
4285,0.0377953180140621
4288,0.0405071702450544
4293,0.0479961926313048
4298,0.0391958399108552
4300,0.0394651313956727
4301,0.0390844089516203
4303,0.0376543783081066
4308,0.0380536725786981
4313,0.0471074380165289
4320,0.0351679879199698
4329,0.0433069082672706
4336,0.0463948659871649
4340,0.0468554171385428
4347,0.0325692179097411
4348,0.0340782164229338
4355,0.0419042969472368
4357,0.0391082114669092
4380,0.042762865851854
4390,0.0397813027137403
4392,0.0323154628053436
4402,0.0455274642904678
4404,0.0440283294453901
4407,0.0441824461117065
4410,0.0486238082228246
4413,0.045842702926115
4415,0.0347901761099042
4422,0.045572008423514
4430,0.040583002836625
4431,0.0437916442460357
4433,0.0468408500574632
4437,0.0444958181371279
4441,0.0407068681632187
4447,0.0447416898974584
4449,0.0438450628454051
4451,0.0416605533004026
4453,0.0372100226602109
4455,0.0367617091341843
4475,0.0371727575847611
4476,0.0359347661021425
4481,0.0433627149978541
4484,0.0542157736621438
4487,0.0332639918119404
4501,0.0401560516538949
4502,0.0419106358373819
4506,0.0571303243986893
4507,0.0526308793523989
4510,0.0419039896851717
4516,0.0331838738355687
4517,0.0373584322214062
4520,0.0455336090603378
4528,0.0467640730290028
4532,0.0452243825132387
4534,0.034169533454447
4538,0.0326011079920985
4541,0.0379851178541193
4545,0.0439038155920925
4549,0.0367152341487323
4551,0.0405174590443939
4557,0.050505725616005
4563,0.0341114600279974
4567,0.0492452044947221
4572,0.045401233400174
4573,0.0435549165752336
4585,0.0173187465232709
4589,0.0406174670869645
4603,0.0570183571296124
4604,0.0546912664565177
4608,0.0428654324916234
4624,0.038457218800891
4628,0.0566516294479905
4630,0.0546487467944518
4631,0.0471128480703468
4637,0.0405178309721543
4640,0.0389838788470933
4644,0.0269858329262335
4645,0.0214557889594528
4662,0.0452377231561479
4663,0.0460860699960559
4665,0.045676779853995
4682,0.034584793285858
4685,0.0404649649233004
4688,0.0487289899272735
4700,0.0480478889654076
4701,0.0470338053110739
4704,0.0374577090381827
4705,0.037301797658211
4706,0.0358674129624721
4714,0.0424078953522817
4718,0.0373875489171954
4721,0.0484962347401736
4725,0.0497591169179438
4741,0.0375209131129865
4750,0.044636948358553
4758,0.045208138615285
4763,0.0445466963836364
4769,0.0463440937522467
4777,0.0382082196875774
4793,0.0481496404661542
4800,0.0408569921551226
4801,0.038579717182542
4803,0.0385546001791679
4804,0.038596461851458
4806,0.0376755050610761
4808,0.0393667166215956
4818,0.0521261543356133
4819,0.0530889727982853
4820,0.0537755042238427
4827,0.0317471875341318
4832,0.0469144791932136
4839,0.0396330141624494
4843,0.0487930971711508
4853,0.0407597619629901
4855,0.0470932018987778
4857,0.0451241918593349
4860,0.0424528597676066
4861,0.0425908158850198
4874,0.0316462148145316
4877,0.042088764861042
4889,0.0491545293525491
4890,0.0534742663455534
4894,0.0428596913745428
4897,0.0348638457222635
4898,0.0340744510118604
4902,0.045608747276262
4904,0.0469200558447828
4912,0.045608747276262
4920,0.0372170742822421
4936,0.0368770932343771
4937,0.0450800402190346
4941,0.0464905998857084
4942,0.0424831637044913
4947,0.0395026058050034
4951,0.0450870284502644
4959,0.0359375849507965
4960,0.0388657175478248
4962,0.0512695047028761
4965,0.047362738930183
4969,0.0361585512525342
4976,0.0406772963128414
4977,0.0347754372701969
4981,0.0275677811759046
4984,0.0421549087660217
4991,0.0265898596443103
5007,0.0448498148402139
5012,0.0556759475152013
5019,0.0340384469840308
5022,0.0441484396680037
5030,0.0423446605615681
5040,0.0363627929169759
5047,0.0488150779344714
5049,0.0451768105185028
5051,0.0352560704061075
5053,0.0364158095642031
5056,0.048563248860142
5060,0.0468799703106775
5061,0.0364754532923337
5063,0.0371214540808919
5073,0.0468917859527888
5075,0.0377674864260619
5082,0.0514793414825353
5093,0.0413427676004006
5094,0.0457497334496462
5096,0.0465122290071403
5099,0.0446447610739556
5101,0.0431456172660011
5108,0.0454783367257923
5109,0.0401990242641594
5110,0.0367548706019191
5112,0.0390361916182694
5116,0.0367981817040946
5119,0.0424664124213036
5124,0.040242346494133
5138,0.03697349367248
5142,0.0369971038216961
5147,0.0423566076937606
5149,0.0397437511805074
5152,0.04193162500787
5153,0.0488730088774161
5157,0.0430806522697223
5165,0.0439574850338664
5166,0.0472097094635796
5167,0.048226029597865
5179,0.0478063877359665
5187,0.0323464809356637
5188,0.0341674958229297
5189,0.0419834669370029
5190,0.0456943323258302
5192,0.0468770533350855
5206,0.0362888842998479
5211,0.033250384524003
5212,0.0345884030061648
5218,0.044373444709825
5224,0.0471182583251009
5225,0.0479935975190386
5226,0.0497817904437969
5231,0.0351460112370299
5233,0.0334049731191367
5235,0.0334049731191367
5237,0.0439915052645676
5243,0.0426522451738806
5249,0.047122822905174
5264,0.0495184960258403
5265,0.0485041009590037
5266,0.0475831370167441
5268,0.0393211561434301
5275,0.0480569662913849
5284,0.0390922547274934
5286,0.0444642174064896
5288,0.0431586475293961
5289,0.0358408036323116
5297,0.0578774926405774
5300,0.057112445324064
5306,0.0312915829710052
5313,0.0366904828498054
5315,0.0367837134599574
5321,0.0577521252341359
5322,0.0609389169993304
5329,0.0320841756077333
5333,0.045508733737625
5334,0.048139221479293
5347,0.0517869175348572
5360,0.0518636003172085
5374,0.0388580491673275
5379,0.0326951091252343
5385,0.0385939469953815
5386,0.0365558103226396
5389,0.0352558449448331
5395,0.0523121746003749
5396,0.0479615367027913
5402,0.0311380385074713
5407,0.0488829337916169
5421,0.0417290495470565
5427,0.0334603545885089
5430,0.0488057217399127
5435,0.0463188469126123
5437,0.0379328736577623
5438,0.0371296195145774
5446,0.0358701170180635
5448,0.0391011561391228
5455,0.0405332560964817
5459,0.0375483736010877
5464,0.0403079819458859
5469,0.0519900557553522
5472,0.0440285895359481
5481,0.0397947327652982
5483,0.0372685022181536
5488,0.0432099852123089
5495,0.0302376819335024
5511,0.0453999198824943
5514,0.0609627453598611
5521,0.0319614679558606
5530,0.0384529671830631
5536,0.0481938104309694
5539,0.0545702886308903
5540,0.0517450846482872
5541,0.040077639193415
5543,0.0357649237535808
5551,0.0557163112358575
5566,0.0322419630197633
5567,0.0337510047077735
5577,0.046647146629923
5584,0.0480465610288207
5587,0.0566152830405327
5590,0.0338945343897117
5593,0.0332727384137747
5603,0.0294021528217488
5610,0.0663003737821442
5621,0.0448820963563018
5627,0.0029352923813584
5639,0.0272269986126971
5648,0.0548786817791451
5657,0.0510848330989703
5661,0.0297751059352025
5663,0.0280242626886145
5685,0.059863683127572
5693,0.0451358486782742
5701,0.0380309460949771
5702,0.0401229823212913
5704,0.0477559068275239
5708,0.0497209504394612
5709,0.04246231995455
5710,0.0334257928683621
5711,0.0404477255614934
5715,0.0294749600572971
5721,0.0423392650542669
5722,0.0349383872330266
5726,0.0319357978440122
5727,0.0346629203166033
5728,0.0478302389216388
5739,0.0294044876057339
5741,0.051339941546693
5745,0.0463373900134535
5752,0.0485951103344828
5754,0.0605099973711475
5759,0.034412257562759
5775,0.0316220745171299
5797,0.0244317774431777
5805,0.0427690542769054
5808,0.0265476380253998
5809,0.0297359052021892
5815,0.0388224666560391
5819,0.0328497794781869
5820,0.0311599978744885
5821,0.0284074605451936
5831,0.0381666405872628
5834,0.0323770129331165
5837,0.0526032914475429
5853,0.0289141216570172
5855,0.043399958666706
5859,0.0473659866355682
5861,0.067127237656599
5866,0.0434491649690492
5873,0.0482517000777459
5877,0.0010628561306132
5886,0.0015943514406104
5888,-6.83293474547318e-05
5892,6.83293474547318e-05
5895,0.0983942603348138
5897,0.162714952738868
5899,0.1295524427741715
5914,0.0403223227704409
5916,0.0347903942698174
5921,0.0563297413103955
5922,0.0515908291497457
5933,0.054502107663603
5938,0.0322299771957708
5942,0.0379932278349803
5948,0.0413654895998894
5954,0.035972775803272
5955,0.0337496582586298
5957,0.0448724405370015
5962,0.0417284199317956
5966,0.0394333568355468
5969,0.0591896053067038
5976,0.0347106309368456
