Ratio Spot Daily,Ratio Spot Monthly,Daytype,Month,Year,Day of Week,Total (grid load)[MWh],Wind offshore[MWh],Wind onshore[MWh],Photovoltaics[MWh],Nuclear[MWh],Other renewable[MWh]
1.1764753930978151,1.2991158757152386,Tuesday-Thursday,4,2019,2,16884,957,1369,4214,1988.5,50
0.9733306105779049,1.074794471639435,Tuesday-Thursday,4,2019,2,17152,1002,2061,5293,1995.25,47
0.8738411272207474,0.9649338081234202,Tuesday-Thursday,4,2019,2,16838,1067,2530,6136,1991.0,43
0.8353685930161325,0.922450743660331,Tuesday-Thursday,4,2019,2,16605,1082,2562,6478,1987.5,42
0.8851133346947111,0.9773810754183382,Tuesday-Thursday,4,2019,2,16330,1070,2404,6412,1980.25,41
0.8588931999183174,0.9484276493192899,Tuesday-Thursday,4,2019,2,16016,1038,2287,5977,1984.0,39
0.8696753114151523,0.9603337310796464,Tuesday-Thursday,4,2019,2,15587,1102,2224,4964,1972.25,39
0.9490708597100266,1.0480057876786333,Tuesday-Thursday,4,2019,2,15373,1109,2316,3540,1975.5,39
1.1294261792934452,1.2471620643973205,Tuesday-Thursday,4,2019,2,15331,1107,2453,1934,1969.25,39
1.2127424954053503,1.3391636052728007,Tuesday-Thursday,4,2019,2,15505,1123,2485,604,1972.5,40
1.1784357770063305,1.3012806178534853,Tuesday-Thursday,4,2019,2,15432,1231,2973,25,1978.25,40
1.0985501327343272,1.2130673757199364,Tuesday-Thursday,4,2019,2,15339,1255,4052,0,1984.0,41
1.0054318970798448,1.1102421241532232,Tuesday-Thursday,4,2019,2,14473,1205,4545,0,1983.75,41
0.9137839493567491,1.0090404291901947,Tuesday-Thursday,4,2019,2,13469,1246,4612,0,1984.5,41
0.9287084268516629,1.0263583662961675,Tuesday-Thursday,4,2019,3,12518,1287,4391,0,1987.75,42
0.9132830034686797,1.0093110219574755,Tuesday-Thursday,4,2019,3,11924,1282,4150,0,1989.5,43
0.9118139155274434,1.0076874653537906,Tuesday-Thursday,4,2019,3,11559,1213,4083,0,1975.25,43
0.8574576617016936,0.9476158710174476,Tuesday-Thursday,4,2019,3,11557,1166,3841,0,1975.25,44
0.8584370536625179,0.9486982420865709,Tuesday-Thursday,4,2019,3,11719,1108,3712,0,1985.75,44
0.9321362987145481,1.030146665038099,Tuesday-Thursday,4,2019,3,12445,1043,3618,0,1987.0,45
1.1708630891654763,1.293974613136903,Tuesday-Thursday,4,2019,3,13823,1006,3631,3,1990.75,46
1.2719853091205877,1.4057294260238835,Tuesday-Thursday,4,2019,3,15078,941,3401,382,1983.0,48
1.3542542338298307,1.4966485958302407,Tuesday-Thursday,4,2019,3,16011,864,2721,1748,1997.5,49
1.2225260150989594,1.3510696870331569,Tuesday-Thursday,4,2019,3,16106,787,1651,3602,1998.0,49
1.0912874923485003,1.206031963770635,Tuesday-Thursday,4,2019,3,16343,684,1467,5298,1952.75,46
0.9889410324423586,1.0929241870472504,Tuesday-Thursday,4,2019,3,16181,689,2053,6518,1935.0,44
0.9233217710671291,1.0204053254159893,Tuesday-Thursday,4,2019,3,16187,742,2977,7244,1929.25,40
0.7377269944909202,0.8152960078171243,Tuesday-Thursday,4,2019,3,16134,861,4116,7514,1886.25,39
0.66402774943889,0.7338475848655962,Tuesday-Thursday,4,2019,3,15716,974,4358,7289,1842.5,39
0.7379718424811262,0.8155666005844052,Tuesday-Thursday,4,2019,3,15438,1032,4295,6639,1816.0,40
0.8359110385635584,0.923803707496735,Tuesday-Thursday,4,2019,3,15087,1146,4431,5532,1819.5,39
0.9647010814119567,1.0661355030864486,Tuesday-Thursday,4,2019,3,14976,1221,4457,3994,1826.25,39
1.1040195878392165,1.2201027876692379,Tuesday-Thursday,4,2019,3,14732,1316,4391,2184,1886.75,39
1.2073454397061825,1.3342929354617459,Tuesday-Thursday,4,2019,3,14678,1344,4135,684,1923.5,39
1.1799224648031013,1.3039865455262933,Tuesday-Thursday,4,2019,3,14547,1371,3988,40,1975.5,39
1.0829626606814935,1.1968318096830868,Tuesday-Thursday,4,2019,3,14321,1348,4762,0,1979.5,39
1.0574984697000611,1.1686901618858812,Tuesday-Thursday,4,2019,3,13446,1347,5199,0,1976.5,40
1.0028973678841053,1.1083479747822573,Tuesday-Thursday,4,2019,3,12320,1305,5293,0,1982.75,39
1.0605791962174942,0.9711574417708793,Holiday,4,2019,7,11257,1286,4990,0,1970.25,39
0.9615839243498818,0.880508864731803,Holiday,4,2019,7,10639,1273,4685,0,1965.0,40
0.9370567375886526,0.8580496650474947,Holiday,4,2019,7,10249,1145,4440,0,1972.25,41
0.9122340425531916,0.8353198725959053,Holiday,4,2019,7,10070,1002,4125,0,1987.0,43
0.947695035460993,0.8677910046696043,Holiday,4,2019,7,10022,876,3921,0,1987.25,41
1.0044326241134753,0.9197448159875227,Holiday,4,2019,7,10061,750,3760,0,1986.75,41
1.1202718676122931,1.0258171807616057,Holiday,4,2019,7,9793,600,3622,4,1975.25,41
1.196808510638298,1.0959007074873395,Holiday,4,2019,7,10008,530,3367,413,1984.25,41
1.2952127659574468,1.186008098991854,Holiday,4,2019,7,10893,441,2590,1841,1990.25,41
1.261229314420804,1.154889930754559,Holiday,4,2019,7,11608,402,1290,3721,1990.5,41
1.1217494089834517,1.02717014459801,Holiday,4,2019,7,12173,342,1002,5398,1985.0,41
1.0141843971631206,0.9286743773077898,Holiday,4,2019,7,12465,332,1192,6599,1981.25,40
0.7526595744680852,0.68919977826426,Holiday,4,2019,7,12649,365,1612,7299,1970.5,40
0.1583924349881797,0.14503772326252196,Holiday,4,2019,7,12231,396,2192,7555,1822.25,36
0.1483451536643026,0.13583756917497392,Holiday,4,2019,7,11826,450,2083,7347,1720.0,34
0.6161347517730498,0.5641859197805192,Holiday,4,2019,7,11493,543,2127,6691,1733.5,34
0.8120567375886526,0.7435889244877059,Holiday,4,2019,7,11105,583,2063,5590,1890.0,34
1.043144208037825,0.9551924685013106,Holiday,4,2019,7,11184,641,2101,4056,1924.25,34
1.2393617021276597,1.134866065975778,Holiday,4,2019,7,11513,691,2276,2236,1931.5,34
1.2907801418439717,1.1819492074826417,Holiday,4,2019,7,11731,681,2302,703,1954.0,35
1.2765957446808514,1.1689607546531622,Holiday,4,2019,7,11784,646,2489,42,1967.0,35
1.3028959810874707,1.1930435109411555,Holiday,4,2019,7,11853,676,3181,0,1970.25,35
1.2966903073286054,1.187361062828258,Holiday,4,2019,7,11442,785,3464,0,1969.25,35
1.229905437352246,1.1262070974227916,Holiday,4,2019,7,10638,770,3322,0,1974.75,38
0.9812650893288266,0.9164977027801526,Saturday,4,2019,5,9831,670,3190,0,1953.0,40
0.9146306132303236,0.854261366305563,Saturday,4,2019,5,9367,587,2993,0,1935.75,40
0.8691453404152584,0.8117783018424736,Saturday,4,2019,5,9030,471,2706,0,1952.0,43
0.8697247706422019,0.8123194873770353,Saturday,4,2019,5,8899,368,2392,0,1956.25,43
0.9126026074360213,0.8523672169345973,Saturday,4,2019,5,9057,318,2070,0,1969.75,43
1.010236600676002,0.9435569795082351,Saturday,4,2019,5,9458,299,1850,0,1986.5,43
1.1052631578947367,1.0323114071763455,Saturday,4,2019,5,9739,308,1732,6,1984.5,43
1.1183003380009657,1.0444880817039828,Saturday,4,2019,5,10276,301,1615,439,1985.5,43
1.081796233703525,1.010393393026599,Saturday,4,2019,5,11202,289,1322,1890,1969.75,43
1.0922259777885082,1.0201347326487087,Saturday,4,2019,5,12067,250,616,3758,1960.0,42
0.8989859971028489,0.8396493568723986,Saturday,4,2019,5,12442,219,372,5395,1957.0,42
0.8222114920328344,0.7679422735429801,Saturday,4,2019,5,12577,215,474,6564,1945.25,41
0.7796233703524867,0.7281651367526989,Saturday,4,2019,5,12611,201,753,7255,1944.75,40
0.6605504587155964,0.61695150940028,Saturday,4,2019,5,12342,194,896,7499,1940.0,39
0.6092708836310962,0.569056589591574,Saturday,4,2019,5,12017,183,868,7298,1826.25,37
0.7225494929985515,0.6748583615983764,Saturday,4,2019,5,11760,150,817,6654,1845.75,37
0.8094640270400774,0.7560361917826238,Saturday,4,2019,5,11479,142,831,5611,1930.25,35
1.1017865765330759,1.0290642939689758,Saturday,4,2019,5,11654,120,931,4110,1956.5,35
1.3011105746016416,1.2152321178581829,Saturday,4,2019,5,11901,101,1153,2295,1956.75,35
1.359343312409464,1.269621264081629,Saturday,4,2019,5,11956,96,1430,736,1960.75,35
1.2924191211974891,1.2071143348397582,Saturday,4,2019,5,11773,81,1847,52,1949.75,36
1.2576533075808787,1.1746432027660592,Saturday,4,2019,5,11774,83,2702,0,1858.25,36
1.2312892322549494,1.1500192609435043,Saturday,4,2019,5,11290,118,3036,0,1783.25,36
1.1985514244326412,1.1194422782407711,Saturday,4,2019,5,10419,176,3056,0,1686.0,37
1.1693963129994462,0.9998402751026467,Sunday,4,2019,6,9710,161,2786,0,1635.5,38
1.0766674578685023,0.9205565942893652,Sunday,4,2019,6,9002,112,2497,0,1637.0,38
0.9902682174222643,0.8466847688217,Sunday,4,2019,6,8655,99,2107,0,1636.0,41
0.9912176596249703,0.8474965471235425,Sunday,4,2019,6,8469,91,1778,0,1585.0,42
1.0513489991296778,0.8989091729068991,Sunday,4,2019,6,8576,69,1517,0,1502.75,43
1.0475512303188543,0.8956620596995293,Sunday,4,2019,6,8744,45,1319,0,1435.5,43
1.08489595695862,0.9275920062386666,Sunday,4,2019,6,8801,33,1239,7,1388.0,43
1.0766674578685023,0.9205565942893652,Sunday,4,2019,6,9040,57,1200,481,1357.0,43
1.0760344964000317,0.9200154087548035,Sunday,4,2019,6,9954,50,1002,1951,1326.0,42
1.0200174064403829,0.8721204889460974,Sunday,4,2019,6,10734,23,472,3803,1324.0,41
0.920958936624733,0.7874249527871995,Sunday,4,2019,6,11081,14,186,5439,1349.25,41
0.9193765329535565,0.7860719889507953,Sunday,4,2019,6,11270,11,250,6590,1342.0,40
0.8693725769443784,0.7433183317204249,Sunday,4,2019,6,11250,14,485,7304,1331.25,38
0.31648073423530343,0.27059276728082454,Sunday,4,2019,6,10844,26,504,7529,1301.0,35
0.19843342036553524,0.16966166508507696,Sunday,4,2019,6,10368,51,414,7312,1264.0,35
0.3069863122082443,0.2624749842623998,Sunday,4,2019,6,10068,78,394,6686,1248.25,35
0.7089168446870796,0.606127798709047,Sunday,4,2019,6,9896,106,400,5614,1291.25,35
1.0089405807421472,0.8626497420912687,Sunday,4,2019,6,10049,148,487,4132,1298.75,35
1.3244718727747449,1.1324307310702508,Sunday,4,2019,6,10384,180,648,2305,1314.5,35
1.4630904343698077,1.2509503631392518,Sunday,4,2019,6,10626,238,916,733,1330.75,35
1.458343223356278,1.2468914716300394,Sunday,4,2019,6,10812,256,1308,56,1327.5,35
1.3975789223830999,1.1949376603121211,Sunday,4,2019,6,11127,348,2342,0,1330.0,36
1.3095972782656857,1.119712871008052,Sunday,4,2019,6,10788,487,3043,0,1333.75,36
1.2133871350581535,1.0374526697546813,Sunday,4,2019,6,10005,676,3536,0,1328.25,36
-1.9837601499063084,0.7519773002734114,Holiday,4,2019,7,9268,875,3777,0,1301.5,37
-1.3691442848219861,0.5189969276446215,Holiday,4,2019,7,8776,978,3778,0,1240.75,37
-0.9279914339252252,0.3517705974650719,Holiday,4,2019,7,8606,1080,3670,0,1186.5,36
-0.7145534041224234,0.27086336004810535,Holiday,4,2019,7,8522,1003,3624,0,1177.25,37
-0.3933256000713839,0.1490966147717343,Holiday,4,2019,7,8592,905,3842,0,1154.75,37
-1.0579102346747569,0.40101848111018196,Holiday,4,2019,7,8786,924,3860,0,1188.75,37
-0.36691353618274286,0.1390846823823438,Holiday,4,2019,7,8857,1004,4109,9,1167.75,37
-0.24698848933702147,0.0936250974791653,Holiday,4,2019,7,9201,1068,3816,513,1158.5,37
-1.2085303827964664,0.4581135550064359,Holiday,4,2019,7,10069,1062,3193,1961,1086.0,36
-0.4604265191398233,0.17453233489613185,Holiday,4,2019,7,10803,1037,2108,3803,1118.25,36
0.37547961095743726,-0.1423317955897137,Holiday,4,2019,7,11406,838,2217,5445,1106.5,36
3.9196930489872397,-1.4858248851390075,Holiday,4,2019,7,11794,797,3066,6557,937.0,35
4.431516016775229,-1.6798398992793586,Holiday,4,2019,7,12065,795,3300,7255,947.5,35
5.518693673596859,-2.0919526838480547,Holiday,4,2019,7,11757,790,2686,7407,905.75,35
5.925582225394843,-2.2461905611981248,Holiday,4,2019,7,11300,619,2575,7157,911.5,35
5.708574997769251,-2.1639303599447537,Holiday,4,2019,7,11107,701,3075,6524,842.75,35
4.907647006335326,-1.8603252750556687,Holiday,4,2019,7,11029,763,3793,5508,854.5,35
3.074507004550727,-1.1654430486785112,Holiday,4,2019,7,11030,856,5053,3995,874.5,35
0.027839743017756758,-0.010553117923952157,Holiday,4,2019,7,11551,937,6034,2210,955.75,35
-1.0750423842241457,0.40751270752492175,Holiday,4,2019,7,11706,1215,6286,757,1099.0,35
-1.2156687784420452,0.4608194826792442,Holiday,4,2019,7,11765,1417,6210,63,1120.25,35
-0.21272419023824393,0.08063664464968572,Holiday,4,2019,7,12029,1385,7314,0,1152.5,35
-0.0021415186936735967,0.0008117783018424736,Holiday,4,2019,7,11766,1409,7490,0,1152.0,35
1.3455875791915768,-0.5100673663243543,Holiday,4,2019,7,11009,1086,7373,0,1142.0,36
-0.11660028811117702,-0.04654195597230182,Tuesday-Thursday,4,2019,1,10215,961,6741,0,1066.5,36
-0.4711465130073723,-0.18806197326017307,Tuesday-Thursday,4,2019,1,9655,973,6533,0,1036.25,36
-0.6535039403440387,-0.2608514276587149,Tuesday-Thursday,4,2019,1,9382,920,6560,0,1011.75,36
-0.7477332429455131,-0.29846382231074947,Tuesday-Thursday,4,2019,1,9376,897,6394,0,1017.0,36
-0.6480806711295654,-0.25868668552046825,Tuesday-Thursday,4,2019,1,9702,899,6410,0,1012.25,36
0.4636895178374714,0.18508545282008398,Tuesday-Thursday,4,2019,1,10774,1320,6789,0,1093.5,36
1.996440979578002,0.7968956996420282,Tuesday-Thursday,4,2019,1,12456,1465,7320,11,1291.5,40
2.631641386323193,1.0504411225841608,Tuesday-Thursday,4,2019,1,14331,1462,7089,492,1382.5,40
2.6119820354207275,1.042593932333017,Tuesday-Thursday,4,2019,1,15604,1463,7105,1715,1390.75,40
1.89204304719939,0.7552244134807813,Tuesday-Thursday,4,2019,1,15876,1361,6899,3237,1396.5,37
1.1165155495297008,0.445666287711518,Tuesday-Thursday,4,2019,1,16311,1259,6873,4668,1398.75,36
0.0020337259554275063,0.0008117783018424736,Tuesday-Thursday,4,2019,1,16374,1160,6710,5652,1431.0,35
-0.6765528345055505,-0.2700515817462629,Tuesday-Thursday,4,2019,1,16485,1139,6421,6197,1507.25,39
-0.6758749258537413,-0.26978098897898206,Tuesday-Thursday,4,2019,1,16463,1248,6401,6166,1535.5,38
-0.3043809846623168,-0.12149615250909022,Tuesday-Thursday,4,2019,1,16043,1250,6453,5643,1555.75,38
0.008812812473519194,0.003517705974650719,Tuesday-Thursday,4,2019,1,15901,1247,6497,4777,1595.5,37
0.8867045165663927,0.3539353396033185,Tuesday-Thursday,4,2019,1,15581,1222,6712,3638,1576.5,37
2.1394797051097365,0.8539907735382822,Tuesday-Thursday,4,2019,1,15381,1250,6723,2499,1581.5,37
2.615371578679773,1.043946896169421,Tuesday-Thursday,4,2019,1,15460,1252,6881,1425,1588.0,38
2.7868824675874926,1.1124068662914697,Tuesday-Thursday,4,2019,1,15347,1254,6695,541,1584.0,38
2.7577323955596986,1.1007713772983942,Tuesday-Thursday,4,2019,1,14976,1255,6460,46,1579.75,39
2.4655537666299465,0.9841458946003587,Tuesday-Thursday,4,2019,1,14756,1254,6558,0,1597.25,39
2.0398271332937887,0.8142136367480011,Tuesday-Thursday,4,2019,1,13645,1256,6364,0,1598.25,39
1.8791627828150157,0.7500831509024456,Tuesday-Thursday,4,2019,1,12511,1155,6049,0,1601.0,39
0.7195706206548754,0.6756701399002188,Tuesday-Thursday,4,2019,2,11637,1206,5912,0,1599.25,38
0.7080436583696552,0.664846429208986,Tuesday-Thursday,4,2019,2,11122,1155,5478,0,1601.5,38
0.6360001440870285,0.5971982373887798,Tuesday-Thursday,4,2019,2,10867,1154,5107,0,1601.5,37
0.5172724325492597,0.48571401726908003,Tuesday-Thursday,4,2019,2,10904,1154,4708,0,1602.75,37
0.7207233168833976,0.6767525109693422,Tuesday-Thursday,4,2019,2,11148,1141,4322,0,1609.25,38
0.7933431792802853,0.74494188832411,Tuesday-Thursday,4,2019,2,11789,1147,4183,0,1612.25,39
1.1555779690933323,1.0850769967961065,Tuesday-Thursday,4,2019,2,13256,1221,4088,12,1605.25,39
1.2443355786895285,1.1684195691186003,Tuesday-Thursday,4,2019,2,14799,1430,4028,421,1602.0,39
1.2636432405172724,1.1865492845264156,Tuesday-Thursday,4,2019,2,15845,1387,3599,1517,1615.0,38
1.209466517776737,1.1356778442776205,Tuesday-Thursday,4,2019,2,16028,1324,3144,3105,1660.0,38
1.119556211952019,1.0512529008860034,Tuesday-Thursday,4,2019,2,16488,1274,2869,4715,1660.25,38
0.992183278700335,0.9316508977478789,Tuesday-Thursday,4,2019,2,16712,1266,2497,5957,1648.5,38
0.8642339973343899,0.8115077090751928,Tuesday-Thursday,4,2019,2,16689,1302,2392,6734,1651.75,38
0.9371420337884082,0.8799676791972415,Tuesday-Thursday,4,2019,2,16615,1239,2398,7026,1640.0,37
0.9106300205324016,0.8550731446074056,Tuesday-Thursday,4,2019,2,16215,1228,2566,6772,1639.75,36
0.8985267101329202,0.843708248381611,Tuesday-Thursday,4,2019,2,16030,1286,2767,5880,1627.25,36
0.9803681423579843,0.9205565942893652,Tuesday-Thursday,4,2019,2,15693,1325,3021,4608,1626.75,36
1.1809372861208167,1.108889160316819,Tuesday-Thursday,4,2019,2,15302,1318,3555,3066,1609.75,36
1.3299232736572888,1.2487856210010053,Tuesday-Thursday,4,2019,2,15281,1326,4393,1578,1532.25,36
1.3264651849717228,1.2455385077936354,Tuesday-Thursday,4,2019,2,15495,1290,4694,527,1484.25,36
1.2783401174309281,1.2003495156577377,Tuesday-Thursday,4,2019,2,15213,1182,5184,44,1580.5,35
1.22243435034761,1.1478545188052578,Tuesday-Thursday,4,2019,2,15023,1264,5951,0,1574.0,35
1.097943157667231,1.0309584433399415,Tuesday-Thursday,4,2019,2,14174,1364,6054,0,1575.25,35
0.8933395771045711,0.8388375785705561,Tuesday-Thursday,4,2019,2,12959,1386,5845,0,1557.0,36
0.7153168622213743,0.7609068615936786,Tuesday-Thursday,4,2019,3,11933,1230,5211,0,1561.5,36
0.663932080511304,0.7062471226029521,Tuesday-Thursday,4,2019,3,11310,1287,4427,0,1560.5,36
0.6924226525485706,0.7365535125384044,Tuesday-Thursday,4,2019,3,10777,1045,3588,0,1584.75,37
0.7287990079175808,0.7752482782595622,Tuesday-Thursday,4,2019,3,10860,612,2937,0,1602.5,37
0.7962097363986136,0.8469553615889809,Tuesday-Thursday,4,2019,3,11120,736,2594,0,1632.0,37
0.963846227225031,1.0252759952270443,Tuesday-Thursday,4,2019,3,11925,658,2638,0,1646.25,38
1.1225794142898027,1.1941258820102787,Tuesday-Thursday,4,2019,3,13396,730,3000,15,1649.75,40
1.292759706190976,1.3751524433211504,Tuesday-Thursday,4,2019,3,14836,477,2667,518,1667.25,40
1.2263664981398454,1.3045277310608552,Tuesday-Thursday,4,2019,3,15779,479,2385,1935,1672.75,39
1.129702057299119,1.2017024794941418,Tuesday-Thursday,4,2019,3,16165,618,1924,3686,1664.25,37
1.0495723234443066,1.116465757800682,Tuesday-Thursday,4,2019,3,16601,695,1820,5120,1672.0,37
0.9577411046456167,1.0187817688123044,Tuesday-Thursday,4,2019,3,16741,542,2089,6091,1666.5,35
0.895926738529047,0.953027726363064,Tuesday-Thursday,4,2019,3,16917,608,2234,6585,1663.0,34
0.8140163439219052,0.8658968552986386,Tuesday-Thursday,4,2019,3,16590,540,2657,6555,1664.75,34
0.7761137079080416,0.8255785329737957,Tuesday-Thursday,4,2019,3,16158,550,2935,6341,1662.0,34
0.7977360170434672,0.8485789181926657,Tuesday-Thursday,4,2019,3,15994,510,2891,5725,1658.25,34
0.8844796336926453,0.940851051835427,Tuesday-Thursday,4,2019,3,15774,581,2801,4647,1654.75,34
1.0483004229069286,1.115112793964278,Tuesday-Thursday,4,2019,3,15466,506,2777,3278,1651.5,34
1.175744856752202,1.250679770371971,Tuesday-Thursday,4,2019,3,15329,564,2644,1800,1651.75,34
1.462431237877198,1.5556378190974602,Tuesday-Thursday,4,2019,3,15223,486,2554,648,1655.5,34
1.5237368437788164,1.620850676012139,Tuesday-Thursday,4,2019,3,14886,649,2717,65,1658.75,35
1.2154281535183948,1.2928922420677798,Tuesday-Thursday,4,2019,3,14823,591,3546,0,1659.5,35
1.0737384336544882,1.1421720706923604,Tuesday-Thursday,4,2019,3,13959,319,4310,0,1656.0,35
0.9930999395847244,1.056394163464339,Tuesday-Thursday,4,2019,3,12859,272,4511,0,1663.75,35
0.8497688973100221,1.0011932389390508,Friday,4,2019,4,12068,313,4171,0,1644.0,36
0.8038354434013723,0.9470746854828859,Friday,4,2019,4,11344,151,3732,0,1660.25,36
0.7700743547785147,0.9072975486926047,Friday,4,2019,4,10816,162,3123,0,1663.0,36
0.8010794361668534,0.9438275722755161,Friday,4,2019,4,10820,139,2709,0,1662.5,36
0.8378261992937731,0.9871224150404478,Friday,4,2019,4,11072,127,2502,0,1661.75,36
0.9076450492349211,1.0693826162938187,Friday,4,2019,4,11803,130,2602,0,1659.25,36
1.0445267418826973,1.2306559055931898,Friday,4,2019,4,13343,159,2604,17,1662.75,36
1.2310165647518159,1.4503772326252196,Friday,4,2019,4,14830,164,2337,413,1664.0,37
1.2948640656848391,1.5256020219292887,Friday,4,2019,4,15917,192,1954,1283,1668.5,39
1.2158585249619613,1.432518109984685,Friday,4,2019,4,16284,312,1881,2179,1664.0,40
1.1467286768294433,1.3510696870331569,Friday,4,2019,4,16780,298,2067,2847,1668.5,39
1.0780581632360118,1.2701624496161903,Friday,4,2019,4,17007,290,2088,3182,1668.0,39
1.0096173169121236,1.1895258049665047,Friday,4,2019,4,16950,260,2220,3299,1668.5,40
0.9682772083943386,1.140819106855956,Friday,4,2019,4,16560,244,2372,3199,1669.5,40
0.9267074326070107,1.0918418159781271,Friday,4,2019,4,16063,202,2578,2899,1670.75,40
0.9303821089197026,1.09617130025462,Friday,4,2019,4,15648,192,2712,2486,1670.75,37
0.9522004995263114,1.1218776131462986,Friday,4,2019,4,15252,199,3017,2056,1659.75,36
1.0500387563517355,1.2371501320079297,Friday,4,2019,4,15148,239,2946,1581,1664.75,36
1.0335027129446215,1.2176674527637104,Friday,4,2019,4,15152,284,2888,1070,1666.0,36
1.1267476243791807,1.3275281162797252,Friday,4,2019,4,15063,163,2981,440,1667.5,36
1.1405276605517756,1.3437636823165746,Friday,4,2019,4,14618,148,2980,59,1672.25,36
1.0658857979502196,1.2558210329503066,Friday,4,2019,4,14341,165,2906,0,1670.75,36
0.963913530273017,1.1356778442776205,Friday,4,2019,4,13529,231,2955,0,1670.25,36
0.8509172336577383,1.0025462027754548,Friday,4,2019,4,12559,191,2820,0,1674.25,36
1.0010160218835484,0.8664380408332003,Saturday,4,2019,5,11470,219,2736,0,1671.0,37
0.9409925752246971,0.8144842295152819,Saturday,4,2019,5,10776,264,2981,0,1659.75,38
0.9081672528331379,0.7860719889507953,Saturday,4,2019,5,10505,451,3087,0,1650.5,39
0.876592418913638,0.758742119455432,Saturday,4,2019,5,10553,551,3168,0,1648.0,40
0.8575224697147323,0.7422359606513017,Saturday,4,2019,5,10612,719,2938,0,1645.25,41
0.8365767878077375,0.7241062452434865,Saturday,4,2019,5,10788,707,2860,0,1646.0,42
0.8447049628761234,0.7311416571927879,Saturday,4,2019,5,10777,734,2651,14,1633.25,43
1.0000781555295037,0.8656262625313577,Saturday,4,2019,5,11351,720,2442,362,1556.0,41
1.16357952325127,1.007146279819229,Saturday,4,2019,5,12429,693,2013,1151,1563.25,40
1.1069949198905822,0.9581689889413996,Saturday,4,2019,5,13177,692,1757,2221,1560.75,39
1.021961703790543,0.8845677562410154,Saturday,4,2019,5,13841,768,1864,3125,1560.0,39
1.0000781555295037,0.8656262625313577,Saturday,4,2019,5,14094,797,2082,3617,1561.0,39
0.9528722157092614,0.8247667546719533,Saturday,4,2019,5,13961,672,2425,3772,1562.75,39
0.8722157092614302,0.7549538207135005,Saturday,4,2019,5,13694,496,2456,3814,1562.0,39
0.7799921844470495,0.6751289543656572,Saturday,4,2019,5,13085,389,2573,3704,1558.5,39
0.8697147323173114,0.7527890785752539,Saturday,4,2019,5,12784,318,2660,3268,1560.5,38
0.9685033216100039,0.8382963930359945,Saturday,4,2019,5,12816,241,2530,2670,1559.5,38
1.034779210629152,0.8956620596995293,Saturday,4,2019,5,12706,229,2510,1994,1559.0,38
1.1885892926924582,1.028793701201695,Saturday,4,2019,5,13120,196,2078,1169,1561.75,38
1.2479874951152794,1.0802063269850517,Saturday,4,2019,5,13066,228,1809,472,1559.0,38
1.2270418132082845,1.0620766115772364,Saturday,4,2019,5,12716,223,2003,60,1561.25,39
1.176397030089879,1.0182405832777428,Saturday,4,2019,5,12596,204,1776,0,1563.0,39
1.136694021101993,0.983875301833078,Saturday,4,2019,5,12058,191,1932,0,1564.75,39
0.98694802657288,0.854261366305563,Saturday,4,2019,5,11117,173,2082,0,1565.5,39
0.8902187077010757,0.8453318049852958,Sunday,4,2019,6,10396,108,2149,0,1549.25,39
0.8278122105863076,0.7860719889507953,Sunday,4,2019,6,9874,119,2269,0,1637.0,39
0.8548835221201111,0.8117783018424736,Sunday,4,2019,6,9602,119,2270,0,1650.75,40
0.8263874047161074,0.7847190251143912,Sunday,4,2019,6,9441,128,2399,0,1577.5,40
0.8414903469402294,0.7990604417802749,Sunday,4,2019,6,9532,107,2286,0,1578.25,41
0.853743677423951,0.8106959307733503,Sunday,4,2019,6,9582,114,2014,0,1584.25,43
0.8751157654769538,0.8309903883194122,Sunday,4,2019,6,9544,88,1842,15,1634.0,43
0.9021870770107573,0.8566967012110905,Sunday,4,2019,6,9853,46,1582,332,1662.75,43
0.9133005627983186,0.8672498191350426,Sunday,4,2019,6,10438,32,1216,999,1669.25,42
0.9805513998717673,0.9311097122133172,Sunday,4,2019,6,11314,37,1004,1816,1678.75,42
0.9825461280900476,0.933003861584283,Sunday,4,2019,6,12066,40,862,2576,1679.25,42
1.0124670513642515,0.9614161021487696,Sunday,4,2019,6,12559,45,738,3218,1678.75,42
0.9289734273705208,0.8821324213354881,Sunday,4,2019,6,12821,57,773,3775,1678.25,42
0.8959179311818765,0.8507436603309124,Sunday,4,2019,6,12543,69,777,4040,1678.0,42
0.8662819690817125,0.8226020125337066,Sunday,4,2019,6,12117,73,703,4109,1675.0,42
0.8483294151171903,0.8055546681950146,Sunday,4,2019,6,11857,91,584,3831,1675.75,42
0.9044667664030775,0.858861443349337,Sunday,4,2019,6,11583,109,609,3414,1674.25,42
1.0118971290161713,0.9608749166142079,Sunday,4,2019,6,11759,162,588,2706,1675.25,41
1.1877181733988744,1.1278306540264766,Sunday,4,2019,6,12200,191,558,1767,1671.25,40
1.2914440407494479,1.226326421316697,Sunday,4,2019,6,12497,194,569,759,1670.5,39
1.3606896060411768,1.292080463765937,Sunday,4,2019,6,12457,190,503,106,1674.5,39
1.3128161288024507,1.2466208788627586,Sunday,4,2019,6,12573,120,605,0,1675.0,40
1.360974567215217,1.292351056533218,Sunday,4,2019,6,12541,109,683,0,1675.5,40
1.2697869915224052,1.2057613710033541,Sunday,4,2019,6,11728,90,798,0,1669.25,40
0.8928626602811679,1.042593932333017,Monday,4,2019,0,11005,145,875,0,1673.5,41
